t,frame,detected,x,y,z,t_grab,t_total,p,t_search,t_approx,t_refine,t_estimate
126159,385,0,-81.0382,-18.4525,106.874,145,96,40,45,0,0,0
126400,386,0,-81.0382,-18.4525,106.874,144,95,40,45,0,0,0
126639,387,0,-81.0382,-18.4525,106.874,143,95,40,45,0,0,0
126882,388,0,-81.0382,-18.4525,106.874,146,96,40,46,0,0,0
127244,389,0,-81.0382,-18.4525,106.874,154,202,85,95,0,0,0
127620,390,0,-81.0382,-18.4525,106.874,280,95,40,45,0,0,0
127863,391,0,-81.0382,-18.4525,106.874,147,95,40,45,0,0,0
128106,392,0,-81.0382,-18.4525,106.874,145,97,41,45,0,0,0
128344,393,0,-81.0382,-18.4525,106.874,141,96,40,46,0,0,0
128585,394,0,-81.0382,-18.4525,106.874,145,95,39,46,0,0,0
128823,395,0,-81.0382,-18.4525,106.874,142,96,40,45,0,0,0
129097,396,0,-81.0382,-18.4525,106.874,141,132,40,70,0,0,0
129550,397,0,-81.0382,-18.4525,106.874,315,133,78,45,0,0,0
129785,398,0,-81.0382,-18.4525,106.874,139,95,40,45,0,0,0
130037,399,1,-52.5369,-16.5933,76.5761,144,107,40,46,1,0,7
130292,400,1,-47.4468,-16.449,75.9737,143,105,40,46,2,0,3
130546,401,1,-47.0491,-17.2465,76.0725,143,105,39,47,2,0,3
130806,402,1,-47.2592,-17.9798,75.2047,145,109,40,46,1,0,4
131089,403,1,-43.1097,-17.1616,77.0206,141,135,40,60,6,1,7
131557,404,1,-39.6854,-17.5715,77.4613,310,152,87,46,2,0,3
131812,405,1,-33.9562,-17.5635,78.9668,142,106,40,47,2,0,4
132074,406,1,-23.9853,-16.1047,81.1572,146,110,40,48,2,0,6
132334,407,1,-14.339,-16.87,82.1338,142,106,40,46,3,0,3
132594,408,1,-5.69433,-18.0479,83.9344,145,110,40,46,2,0,7
132853,409,1,3.95231,-17.6199,85.6168,144,107,40,46,2,0,6
133199,410,1,13.0888,-17.4769,85.7494,145,194,53,97,6,0,9
133612,411,1,24.4215,-16.9369,84.8923,301,106,40,46,2,0,3
133863,412,1,30.4062,-16.85,84.9915,140,104,40,45,2,0,3
134123,413,1,36.5589,-15.7017,84.3238,145,108,40,47,1,0,7
134380,414,1,40.0076,-16.8354,83.0776,144,106,39,47,1,0,6
134638,415,1,43.7978,-16.0644,82.3809,144,107,40,46,2,0,6
134896,416,1,50.3708,-17.3431,81.4868,146,106,39,46,2,0,4
135290,417,1,61.4546,-17.4873,80.7102,164,219,84,95,6,0,7
135645,418,0,61.4546,-17.4873,80.7102,253,96,40,46,0,0,0
135886,419,0,61.4546,-17.4873,80.7102,144,96,40,46,0,0,0
136127,420,0,61.4546,-17.4873,80.7102,143,97,41,46,0,0,0
136370,421,0,61.4546,-17.4873,80.7102,146,97,40,46,0,0,0
136615,422,0,61.4546,-17.4873,80.7102,147,96,40,46,0,0,0
136859,423,0,61.4546,-17.4873,80.7102,147,97,40,46,0,0,0
137185,424,0,61.4546,-17.4873,80.7102,148,176,56,97,0,0,0
137601,425,0,61.4546,-17.4873,80.7102,314,96,40,46,0,0,0
137847,426,0,61.4546,-17.4873,80.7102,148,96,40,46,0,0,0
138093,427,0,61.4546,-17.4873,80.7102,149,96,39,47,0,0,0
138335,428,0,61.4546,-17.4873,80.7102,146,95,39,45,0,0,0
138579,429,0,61.4546,-17.4873,80.7102,148,96,40,45,0,0,0
138823,430,0,61.4546,-17.4873,80.7102,147,96,40,45,0,0,0
139101,431,0,61.4546,-17.4873,80.7102,147,129,40,67,0,0,0
139562,432,0,61.4546,-17.4873,80.7102,325,134,78,46,0,0,0
139814,433,1,96.0588,-17.9389,119.54,146,105,40,47,1,0,3
140073,434,1,83.3789,-12.8977,126.517,147,105,40,46,1,0,4
140328,435,1,66.9964,-17.2445,133.07,145,104,40,45,1,1,3
140587,436,1,52.0177,-17.9021,137.363,147,104,40,46,1,0,3
140841,437,1,36.1583,-18.8516,141.339,143,104,40,46,1,0,3
141163,438,1,26.919,-17.5005,144.597,144,172,40,87,1,0,7
141597,439,1,20.5616,-18.7348,146.814,325,104,40,46,1,0,4
141860,440,1,10.1653,-13.2872,150.432,147,109,40,46,1,0,8
142123,441,1,8.4337,-15.9732,151.278,147,109,40,46,1,0,9
142390,442,1,26.8663,-27.1158,146.986,147,113,40,46,1,0,12
142653,443,1,-26.8502,-14.4887,154.049,147,104,40,46,1,0,4
142902,444,0,-26.8502,-14.4887,154.049,147,95,40,45,0,0,0
143281,445,1,-57.3047,-14.2333,153.973,162,215,80,99,1,0,7
143657,446,1,-65.7254,-18.5599,154.864,265,105,40,47,1,0,4
143915,447,1,-80.9635,-18.9438,154.63,146,105,40,47,1,0,3
144174,448,1,-96.2283,-18.7019,152.989,147,106,40,48,1,0,4
144431,449,1,-105.974,-18.461,154.488,146,104,40,46,1,0,3
144680,450,0,-105.974,-18.461,154.488,147,96,40,46,0,0,0
144924,451,0,-105.974,-18.461,154.488,146,97,40,46,0,0,0
145314,452,0,-105.974,-18.461,154.488,186,203,84,100,0,0,0
145663,453,0,-105.974,-18.461,154.488,247,96,40,46,0,0,0
145907,454,0,-105.974,-18.461,154.488,146,96,40,45,0,0,0
146153,455,0,-105.974,-18.461,154.488,149,96,39,47,0,0,0
146399,456,0,-105.974,-18.461,154.488,149,97,40,46,0,0,0
146642,457,0,-105.974,-18.461,154.488,145,96,40,46,0,0,0
146889,458,0,-105.974,-18.461,154.488,149,97,40,47,0,0,0
147236,459,0,-105.974,-18.461,154.488,147,199,78,98,0,0,0
147626,460,0,-105.974,-18.461,154.488,292,96,40,46,0,0,0
147883,461,1,-150.5,-18.5054,174.625,148,104,40,46,1,0,4
148143,462,1,-144.911,-18.0501,177.032,147,105,41,46,1,0,3
148401,463,1,-135.535,-18.9111,181.672,147,104,40,47,0,0,4
148663,464,1,-126.071,-18.8831,186.241,148,107,40,47,1,0,6
148926,465,1,-118.131,-18.8819,188.692,150,106,40,46,1,0,5
149349,466,1,-106.534,-18.3229,192.506,196,219,83,98,2,0,7
149694,467,1,-96.8221,-19.9944,194.907,236,104,40,47,1,0,4
149954,468,1,-86.1016,-19.591,199.63,149,104,40,47,1,0,4
150212,469,1,-76.7335,-19.3635,203.435,147,104,40,46,1,0,3
150472,470,1,-69.8578,-18.7356,205.837,149,105,40,47,1,0,3
150730,471,1,-55.5006,-14.9926,210.469,148,104,40,46,1,0,3
150986,472,1,-43.6614,-18.2172,212.535,146,103,40,47,1,0,3
151484,473,1,-32.3399,-20.5074,213.651,270,220,82,99,1,0,8
151751,474,1,-14.5787,-23.8225,216.944,153,110,40,47,1,0,9
152011,475,1,-13.8137,-22.6315,216.904,149,104,40,46,1,0,3
152272,476,1,-6.65184,-17.4066,217.904,149,105,40,47,0,1,3
152532,477,1,3.8124,-19.622,219.051,148,105,40,46,1,0,3
152803,478,1,25.5825,-1.68161,223.23,148,117,40,48,1,1,14
153077,479,1,16.5863,-17.4804,226.265,146,119,40,47,0,0,10
153569,480,1,46.6327,-20.4182,221.458,325,165,83,60,1,0,7
153827,481,1,40.1982,-17.0382,222.764,147,104,40,46,1,0,3
154077,482,0,40.1982,-17.0382,222.764,148,97,40,46,0,0,0
154331,483,1,66.9448,-16.884,220.145,147,106,40,46,1,0,6
154587,484,1,79.3988,-18.474,217.684,146,103,40,46,1,1,2
154840,485,0,79.3988,-18.474,217.684,150,96,40,46,0,0,0
155116,486,0,79.3988,-18.474,217.684,144,127,40,68,0,0,0
155588,487,1,113.69,-18.1693,209.611,329,142,76,46,1,1,5
156206,488,1,128.618,-24.2653,201.757,150,106,39,47,1,0,6
156454,489,0,128.618,-24.2653,201.757,147,96,40,45,0,0,0
156708,490,1,139.217,-19.1121,200.432,145,107,40,46,1,0,6
156960,491,0,139.217,-19.1121,200.432,148,97,40,46,0,0,0
157392,492,0,139.217,-19.1121,200.432,225,207,82,101,0,0,0
157702,493,0,139.217,-19.1121,200.432,208,98,40,48,0,0,0
158625,494,0,139.217,-19.1121,200.432,148,97,40,46,0,0,0
158870,495,0,139.217,-19.1121,200.432,148,97,40,46,0,0,0
159189,496,0,139.217,-19.1121,200.432,148,169,48,99,0,0,0
159610,497,0,139.217,-19.1121,200.432,324,97,40,46,0,0,0
159860,498,0,139.217,-19.1121,200.432,149,99,41,47,0,0,0
160106,499,0,139.217,-19.1121,200.432,147,98,40,48,0,0,0
160351,500,0,139.217,-19.1121,200.432,148,97,40,46,0,0,0
160608,501,1,159.374,-24.8681,223.744,149,106,40,47,1,0,4
160866,502,0,159.374,-24.8681,223.744,149,97,40,46,0,0,0
161204,503,1,136.515,-20.1293,229.721,151,187,45,95,1,0,9
161621,504,0,136.515,-20.1293,229.721,318,96,40,46,0,0,0
161878,505,1,111.808,-22.3785,230.774,148,107,40,47,1,0,7
162140,506,1,96.9904,-23.5088,235.937,148,108,41,46,1,0,6
162402,507,1,87.3678,-21.7346,237.368,148,107,40,47,1,0,6
162661,508,1,73.9969,-19.4705,238.954,147,105,40,47,1,0,3
162922,509,1,57.4082,-20.7539,243.084,148,107,40,47,1,0,5
163320,510,1,46.4755,-17.1403,247.094,170,220,87,96,0,0,5
163688,511,1,34.0621,-18.0339,250.245,257,105,40,46,1,0,4
163949,512,1,15.0571,-20.3837,250.222,146,108,40,47,1,0,7
164205,513,1,9.50299,-23.7191,247.26,148,102,40,46,1,0,3
164471,514,1,-34.3709,-14.48,245.599,149,110,40,46,0,0,10
164720,515,0,-34.3709,-14.48,245.599,146,96,40,46,0,0,0
164976,516,1,-23.6218,-24.9468,246.486,147,108,40,46,1,1,6
165450,517,1,-33.8787,-21.9257,249.467,240,226,84,100,1,0,9
165739,518,1,-51.2723,-23.4614,248.818,183,104,40,46,1,0,4
166000,519,1,-68.2446,-18.4501,251.287,148,104,40,46,1,0,4
166261,520,1,-79.7637,-19.6917,253.451,147,107,40,47,0,0,6
166518,521,1,-98.6276,-22.7621,251.37,145,105,40,48,1,1,2
166770,522,0,-98.6276,-22.7621,251.37,148,97,40,46,0,0,0
167015,523,0,-98.6276,-22.7621,251.37,148,96,40,46,0,0,0
167524,524,1,-109.752,-3.99985,288.607,283,225,85,103,2,0,5
167790,525,1,-86.4955,-5.52307,309.955,151,108,40,47,1,0,7
168056,526,1,-81.4069,-2.1721,322.815,150,109,40,47,1,0,7
168325,527,1,-69.0557,-3.81177,332.776,149,113,40,47,0,0,12
168579,528,0,-69.0557,-3.81177,332.776,150,97,40,47,0,0,0
168836,529,1,33.1664,-38.2256,336.795,150,106,40,47,0,0,5
169147,530,1,63.9321,-38.4412,332.296,150,155,39,66,0,0,18
169610,531,1,56.8547,-41.4007,327.482,333,126,57,47,0,0,7
169875,532,1,60.5635,-55.5314,322.214,148,109,39,47,0,0,8
170137,533,1,56.5616,-64.6231,322.377,149,106,41,47,1,0,4
170387,534,0,56.5616,-64.6231,322.377,147,96,40,46,0,0,0
170641,535,1,92.0411,-36.2054,323.988,149,105,39,47,0,0,4
170895,536,0,92.0411,-36.2054,323.988,150,97,39,47,0,0,0
171267,537,1,107.633,-36.0874,321.522,150,215,71,101,1,0,12
171665,538,1,114.746,-37.9675,314.593,288,106,40,46,0,0,5
171916,539,0,114.746,-37.9675,314.593,147,97,40,47,0,0,0
172163,540,0,114.746,-37.9675,314.593,150,96,39,47,0,0,0
172416,541,1,125.383,-36.7481,300.149,148,104,39,47,1,1,4
172671,542,1,134.852,-31.2885,295.252,145,103,40,46,1,0,4
172921,543,0,134.852,-31.2885,295.252,147,96,40,46,0,0,0
173292,544,1,123.892,-27.9347,271.875,151,220,81,96,1,0,8
173676,545,1,105.61,-24.8032,241.667,273,106,40,46,1,0,5
173940,546,1,86.5386,-23.9096,215.261,148,109,40,46,1,0,6
174198,547,1,88.3576,-18.5192,184.255,148,103,40,46,1,0,4
174455,548,1,75.6758,-18.5254,159.132,146,104,40,46,1,0,3
174711,549,1,59.1602,-18.2361,138.939,145,104,40,46,1,0,4
174965,550,1,44.3426,-17.2417,129.771,143,105,40,46,1,1,3
175414,551,1,38.8093,-16.3929,119.895,210,231,80,100,4,0,15
175726,552,1,31.429,-20.1923,116.604,201,107,40,46,1,1,6
175981,553,1,29.9609,-18.128,117.409,144,104,40,46,1,0,3
176241,554,1,32.0389,-19.066,111.713,143,107,40,45,2,0,6
176485,555,0,32.0389,-19.066,111.713,143,95,40,44,0,0,0
176729,556,0,32.0389,-19.066,111.713,143,99,39,50,0,0,0
176976,557,1,41.4332,-15.8713,92.065,140,106,40,46,1,0,5
177421,558,1,40.7331,-17.1973,87.7086,217,220,80,98,4,0,6
177729,559,1,40.1384,-16.8599,88.1333,199,104,39,47,1,0,3
177987,560,1,40.0621,-16.7723,88.1961,144,106,40,47,2,0,3
178242,561,1,40.1196,-16.766,88.1779,142,106,39,46,1,0,5
178499,562,1,40.082,-16.6649,88.2686,144,107,40,46,2,0,5
178752,563,1,40.1928,-16.7481,88.1435,141,105,40,47,2,0,3
179007,564,1,40.118,-16.6921,88.2458,142,106,40,47,2,0,3
179490,565,1,40.0979,-16.7719,88.228,248,227,80,104,2,0,8
179752,566,1,40.1389,-16.7389,88.1906,153,105,40,47,2,1,3
180005,567,1,40.0916,-16.8432,88.2119,139,107,40,47,2,0,4
180258,568,1,40.0985,-16.8297,88.1933,139,106,40,47,1,1,4
180509,569,1,40.1941,-16.7891,88.1542,140,104,40,46,2,0,3
180760,570,1,40.0617,-16.7283,88.2536,139,105,40,47,1,0,3
181012,571,1,40.131,-16.7366,88.2338,139,106,39,46,2,0,4
181511,572,1,40.1398,-16.6858,88.2091,255,233,85,101,2,0,9
181762,573,1,40.1488,-16.7043,88.211,142,105,40,46,2,0,3
182020,574,1,39.8711,-16.4905,88.5631,144,107,40,46,1,0,6
182261,575,0,39.8711,-16.4905,88.5631,139,95,40,45,0,0,0
182496,576,0,39.8711,-16.4905,88.5631,139,95,39,45,0,0,0
182729,577,0,39.8711,-16.4905,88.5631,138,95,40,44,0,0,0
182969,578,0,39.8711,-16.4905,88.5631,143,95,40,45,0,0,0
